,Unnamed: 0,Country Name,Counterpart-Area Name,Series Name,Series Code,Year,Value
205,7134,Ghana,European Investment Bank,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2020,5903686.6
206,7136,Ghana,European Investment Bank,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,5903686.6
207,7700,Ghana,France,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,21401630.7
208,7701,Ghana,France,"Interest payments on external debt, other public sector (PPG) (INT, current US$)",DT.INT.DOPS.CD,2020,473710.4
209,7711,Ghana,France,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,128819110.8
210,7712,Ghana,France,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,133682917.6
211,7713,Ghana,France,"Debt service on external debt, other public sector (PPG) (TDS, current US$)",DT.TDS.DOPS.CD,2020,4863806.8
212,7716,Ghana,France,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,133682917.6
213,7717,Ghana,France,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,133682917.6
214,7718,Ghana,France,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,133682917.6
215,7719,Ghana,France,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,13344345.9
216,7720,Ghana,France,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2020,9598039.0
217,7722,Ghana,France,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2020,115474764.9
218,7725,Ghana,France,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,13344345.9
219,7727,Ghana,France,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,115474764.9
220,7730,Ghana,France,"OPS, bilateral (TDS, current US$)",DT.TDS.BLAT.OPS.CD,2020,4863806.8
221,7731,Ghana,France,"OPS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.OPS.CD,2020,4863806.8
222,7736,Ghana,France,"OPS, official creditors (TDS, current US$)",DT.TDS.OFFT.OPS.CD,2020,4863806.8
223,7741,Ghana,France,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,18208152.7
224,7742,Ghana,France,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2020,14461845.8
225,7744,Ghana,France,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2020,115474764.9
226,7748,Ghana,France,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,18208152.7
227,7750,Ghana,France,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,115474764.9
228,7760,Ghana,France,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,18208152.7
229,7761,Ghana,France,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2020,14461845.8
230,7763,Ghana,France,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2020,115474764.9
231,7766,Ghana,France,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,18208152.7
232,7768,Ghana,France,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,115474764.9
233,8120,Ghana,"Germany, Fed. Rep. of","Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,9980155.7
234,8131,Ghana,"Germany, Fed. Rep. of","Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,22277649.6
235,8132,Ghana,"Germany, Fed. Rep. of","Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,22277649.6
236,8136,Ghana,"Germany, Fed. Rep. of","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,22277649.6
237,8137,Ghana,"Germany, Fed. Rep. of","Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,22277649.6
238,8138,Ghana,"Germany, Fed. Rep. of","Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,22277649.6
239,8139,Ghana,"Germany, Fed. Rep. of","GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,8602565.6
240,8140,Ghana,"Germany, Fed. Rep. of","GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2020,8490701.5
241,8142,Ghana,"Germany, Fed. Rep. of","GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2020,12828112.8
242,8145,Ghana,"Germany, Fed. Rep. of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,8602565.6
243,8146,Ghana,"Germany, Fed. Rep. of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2020,846971.2
244,8147,Ghana,"Germany, Fed. Rep. of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,13675084.0
245,8161,Ghana,"Germany, Fed. Rep. of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,8602565.6
246,8162,Ghana,"Germany, Fed. Rep. of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2020,8490701.5
247,8164,Ghana,"Germany, Fed. Rep. of","PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2020,12828112.8
248,8168,Ghana,"Germany, Fed. Rep. of","PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,8602565.6
249,8169,Ghana,"Germany, Fed. Rep. of","PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2020,846971.2
250,8170,Ghana,"Germany, Fed. Rep. of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,13675084.0
251,8180,Ghana,"Germany, Fed. Rep. of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,8602565.6
252,8181,Ghana,"Germany, Fed. Rep. of","PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2020,8490701.5
253,8183,Ghana,"Germany, Fed. Rep. of","PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2020,12828112.8
254,8186,Ghana,"Germany, Fed. Rep. of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,8602565.6
255,8187,Ghana,"Germany, Fed. Rep. of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2020,846971.2
256,8188,Ghana,"Germany, Fed. Rep. of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,13675084.0
257,9310,Ghana,India,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,10954153.0
258,9321,Ghana,India,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,22017353.0
259,9322,Ghana,India,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,22017353.0
260,9326,Ghana,India,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,22017353.0
261,9327,Ghana,India,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,22017353.0
262,9328,Ghana,India,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,22017353.0
263,9329,Ghana,India,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,22017353.0
264,9335,Ghana,India,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,22017353.0
265,9351,Ghana,India,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,22017353.0
266,9358,Ghana,India,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,22017353.0
267,9370,Ghana,India,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,22017353.0
268,9376,Ghana,India,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,22017353.0
269,9730,Ghana,International Fund for Agricultural Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,1154852.6
270,9736,Ghana,International Fund for Agricultural Dev.,"CB, multilateral (TDS, current US$)",DT.TDS.MLAT.CB.CD,2020,416527.1
271,9737,Ghana,International Fund for Agricultural Dev.,"CB, official creditors (TDS, current US$)",DT.TDS.OFFT.CB.CD,2020,416527.1
272,9740,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,2020,416527.1
273,9741,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,6452687.0
274,9742,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,6869214.1
275,9746,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,6869214.1
276,9747,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,6869214.1
277,9748,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,6869214.1
278,9753,Ghana,International Fund for Agricultural Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2020,6452687.0
279,9754,Ghana,International Fund for Agricultural Dev.,"GG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.GG.CD,2020,6018050.1
280,9755,Ghana,International Fund for Agricultural Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,6452687.0
281,9759,Ghana,International Fund for Agricultural Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2020,6869214.1
282,9777,Ghana,International Fund for Agricultural Dev.,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,2020,6434577.2
283,9778,Ghana,International Fund for Agricultural Dev.,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,6869214.1
284,9794,Ghana,International Fund for Agricultural Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2020,6869214.1
285,9795,Ghana,International Fund for Agricultural Dev.,"PS, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.PS.CD,2020,6434577.2
286,9796,Ghana,International Fund for Agricultural Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,6869214.1
287,9958,Ghana,International Monetary Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,90857233.1
288,9968,Ghana,International Monetary Fund,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,2020,90857233.1
289,10360,Ghana,Israel,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,3050826.8
290,10371,Ghana,Israel,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,55012676.0
291,10372,Ghana,Israel,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,55012676.0
292,10376,Ghana,Israel,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,55012676.0
293,10377,Ghana,Israel,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,55012676.0
294,10378,Ghana,Israel,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,55012676.0
295,10382,Ghana,Israel,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2020,55012676.0
296,10387,Ghana,Israel,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,55012676.0
297,10404,Ghana,Israel,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2020,55012676.0
298,10410,Ghana,Israel,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,55012676.0
299,10423,Ghana,Israel,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2020,55012676.0
300,10428,Ghana,Israel,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,55012676.0
301,10430,Ghana,Italy,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,2559177.4
302,10441,Ghana,Italy,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,11023182.9
303,10442,Ghana,Italy,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,11023182.9
304,10446,Ghana,Italy,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,11023182.9
305,10447,Ghana,Italy,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,11023182.9
306,10448,Ghana,Italy,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,11023182.9
307,10449,Ghana,Italy,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,11414.7
308,10450,Ghana,Italy,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2020,11414.7
309,10452,Ghana,Italy,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2020,11011768.2
310,10455,Ghana,Italy,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,11414.7
311,10457,Ghana,Italy,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,11011768.2
312,10471,Ghana,Italy,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,11414.7
313,10472,Ghana,Italy,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2020,11414.7
314,10474,Ghana,Italy,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2020,11011768.2
315,10478,Ghana,Italy,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,11414.7
316,10480,Ghana,Italy,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,11011768.2
317,10490,Ghana,Italy,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,11414.7
318,10491,Ghana,Italy,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2020,11414.7
319,10493,Ghana,Italy,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2020,11011768.2
320,10496,Ghana,Italy,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,11414.7
321,10498,Ghana,Italy,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,11011768.2
322,10990,Ghana,"Korea, Republic of","Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,23481890.8
323,11001,Ghana,"Korea, Republic of","Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,125398719.2
324,11002,Ghana,"Korea, Republic of","Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,125398719.2
325,11006,Ghana,"Korea, Republic of","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,125398719.2
326,11007,Ghana,"Korea, Republic of","Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,125398719.2
327,11008,Ghana,"Korea, Republic of","Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,125398719.2
328,11009,Ghana,"Korea, Republic of","GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,2765466.4
329,11010,Ghana,"Korea, Republic of","GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2020,2765466.4
330,11015,Ghana,"Korea, Republic of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,2765466.4
331,11016,Ghana,"Korea, Republic of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2020,122633252.8
332,11017,Ghana,"Korea, Republic of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,122633252.8
333,11031,Ghana,"Korea, Republic of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,2765466.4
334,11032,Ghana,"Korea, Republic of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2020,2765466.4
335,11038,Ghana,"Korea, Republic of","PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,2765466.4
336,11039,Ghana,"Korea, Republic of","PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2020,122633252.8
337,11040,Ghana,"Korea, Republic of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,122633252.8
338,11050,Ghana,"Korea, Republic of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,2765466.4
339,11051,Ghana,"Korea, Republic of","PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2020,2765466.4
340,11056,Ghana,"Korea, Republic of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,2765466.4
341,11057,Ghana,"Korea, Republic of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2020,122633252.8
342,11058,Ghana,"Korea, Republic of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,122633252.8
343,11130,Ghana,Kuwait,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,440849.4
344,11141,Ghana,Kuwait,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,1678493.4
345,11142,Ghana,Kuwait,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,1678493.4
346,11146,Ghana,Kuwait,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,1678493.4
347,11147,Ghana,Kuwait,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,1678493.4
348,11148,Ghana,Kuwait,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,1678493.4
349,11149,Ghana,Kuwait,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2020,1678493.4
350,11150,Ghana,Kuwait,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,2020,1028648.7
351,11155,Ghana,Kuwait,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2020,1678493.4
352,11171,Ghana,Kuwait,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2020,1678493.4
353,11172,Ghana,Kuwait,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2020,1028648.7
354,11178,Ghana,Kuwait,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,2020,1678493.4
355,11190,Ghana,Kuwait,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2020,1678493.4
356,11191,Ghana,Kuwait,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,2020,1028648.7
357,11196,Ghana,Kuwait,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2020,1678493.4
358,12530,Ghana,Mauritius,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,1523000.0
359,12541,Ghana,Mauritius,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,8037000.0
360,12542,Ghana,Mauritius,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,8037000.0
361,12546,Ghana,Mauritius,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,8037000.0
362,12547,Ghana,Mauritius,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,8037000.0
363,12548,Ghana,Mauritius,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,8037000.0
364,12552,Ghana,Mauritius,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2020,8037000.0
365,12557,Ghana,Mauritius,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,8037000.0
366,12574,Ghana,Mauritius,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2020,8037000.0
367,12580,Ghana,Mauritius,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,8037000.0
368,12593,Ghana,Mauritius,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2020,8037000.0
369,12598,Ghana,Mauritius,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2020,8037000.0
370,13230,Ghana,Multiple Lenders,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2020,1725093.2
371,13241,Ghana,Multiple Lenders,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2020,10602278.0
372,13242,Ghana,Multiple Lenders,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2020,10602278.0
373,13246,Ghana,Multiple Lenders,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2020,10602278.0
374,13247,Ghana,Multiple Lenders,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2020,10602278.0
375,13248,Ghana,Multiple Lenders,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2020,10602278.0
376,13256,Ghana,Multiple Lenders,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2020,10602278.0
377,13257,Ghana,Multiple Lenders,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2020,10602278.0
378,13279,Ghana,Multiple Lenders,"PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,2020,10602278.0
379,13280,Ghana,Multiple Lenders,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2020,10602278.0
380,13297,Ghana,Multiple Lenders,"PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2020,10602278.0
